Otu3,Otu6,Otu8,Otu22,Otu23,Otu40,Otu55,Otu61,Otu63,Otu70,Otu92,Otu105,Otu108,Otu112,Otu122,Otu124,Otu145,Otu212,Otu217,Otu290,class
0.014553,0.066528,0.022869,0.209979,0.081081,0.043659,0.002079,0.004158,0,0.002079,0,0,0,0,0.014553,0.027027,0.511434,0,0,0,M
0,0.000629,0.370673,0.000839,0.585484,0,0.021817,0,0.00021,0,0.016153,0,0.00042,0,0,0,0.000629,0.003147,0,0,F
0,0.540816,0,0,0.081633,0,0,0,0.056122,0,0.096939,0,0.010204,0.005102,0,0,0,0.193878,0.015306,0,M
0,0.003293,0.167764,0.335723,0.002712,0.134057,0.256877,0.000194,0.00988,0.000387,0.002712,0.028671,0,0.008911,0.02964,0.010849,0.003874,0.004456,0,0,M
0,0.003463,0.058864,0.107341,0.00277,0.101801,0.17036,0,0.000693,0.034626,0.022161,0.010388,0.004155,0,0.006233,0.040166,0.41759,0.007618,0.006233,0.00554,M
0.012742,0.008155,0.172783,0.001019,0,0.170744,0.00051,0,0.024975,0.002548,0.00051,0.009174,0,0,0.004077,0.007136,0.560143,0.014781,0.001529,0.009174,F
0,0.001695,0,0.379661,0.024294,0.00339,0.028249,0.068927,0.09774,0.045198,0.011864,0.037853,0.170056,0,0.071751,0,0,0.059322,0,0,M
0.005563,0.263743,0.392016,0.133181,0.000327,0.069699,0.033704,0,0.029777,0.003927,0.026178,0.010144,0.019961,0.000654,0,0.000654,0.007853,0,0,0.002618,M
0,0.774346,0.013613,0,0.056545,0,0,0.000524,0.001047,0,0,0,0,0,0,0,0.151832,0.002094,0,0,F
0,0.002346,0.05683,0.70829,0,0.002086,0.18196,0,0.008342,0,0.005735,0.001825,0,0,0.024765,0.005735,0,0,0.001303,0.000782,M
0.001658,0.003317,0.875622,0.002488,0.000829,0.00995,0.000829,0.006633,0.043947,0,0.007463,0,0,0,0.024876,0,0.000829,0.014925,0.000829,0.005804,M
0,0.014388,0.086331,0.05036,0,0.021583,0.014388,0,0,0,0,0,0,0,0,0,0.81295,0,0,0,M
0,0.012658,0.278481,0.120253,0,0.044304,0.031646,0,0.031646,0.018987,0.094937,0.037975,0.031646,0.025316,0,0.06962,0,0.202532,0,0,F
0,0.010309,0.473122,0,0,0.050442,0.001841,0,0.009205,0.001473,0.001473,0.009573,0.375552,0.001473,0.028351,0.000736,0.011414,0.022091,0,0.002946,F
0.000631,0.07571,0.22082,0.106625,0,0.11041,0.042271,0,0.005047,0,0,0.005047,0.024606,0,0.001893,0,0.40694,0,0,0,M
0,0.002742,0.046612,0.000392,0,0.002742,0.641206,0.034469,0.003134,0.062671,0.001567,0.053271,0.017235,0,0.095574,0.000783,0.033294,0.004309,0,0,M
0.585256,0.001282,0,0,0,0.001282,0.101923,0.076923,0.005769,0.010256,0.212179,0.001282,0.003205,0,0,0,0.000641,0,0,0,M
0,0.010332,0,0.001476,0,0.608118,0.005904,0.001476,0.132103,0.128413,0.00369,0.021402,0.02583,0,0.019926,0.001476,0.039852,0,0,0,M
0,0.193939,0,0,0.00404,0.00202,0.00404,0.00202,0.00404,0,0,0,0,0,0,0,0.662626,0.127273,0,0,F
0,0,0.066163,0.26402,0.02741,0.484877,0,0.007246,0.001575,0.058286,0,0.007246,0,0.007246,0.023629,0.045684,0,0.003151,0.00063,0.002836,M
0,0.083439,0.24842,0.445638,0.000632,0.009482,0,0,0.00885,0.038559,0.013274,0.011378,0.018331,0,0.001896,0,0.115044,0,0,0.005057,F
0.001003,0.001003,0.480441,0.004012,0.024072,0,0.009027,0.001003,0.008024,0,0.076229,0.006018,0.027081,0.005015,0.002006,0,0.303912,0.035105,0.016048,0,M
0,0.026382,0.124372,0.46608,0,0.116834,0.003769,0,0.04397,0.015075,0.002513,0.015075,0,0.008794,0.021357,0.01005,0.11809,0.017588,0.01005,0,M
0.012165,0,0.764801,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033252,0.189781,0,0,F
0,0.04263,0,0.743497,0,0.000723,0.001445,0,0.011561,0.028902,0.001445,0.00289,0,0.003613,0.008671,0,0.149566,0.005058,0,0,M
0.001309,0.073735,0.474258,0.340314,0,0.030541,0.027487,0.015707,0,0,0.006545,0.012653,0,0.003927,0.002182,0,0.003927,0.002618,0,0.004799,M
0.005831,0.316327,0.157434,0.294461,0,0.164723,0.004373,0,0.005831,0.01312,0.027697,0,0.001458,0,0,0,0.004373,0.001458,0.002915,0,M
0,0.140426,0.004255,0,0.255319,0.004255,0,0,0,0,0,0,0,0,0,0,0.587234,0.008511,0,0,M
0,0.000836,0.005851,0.319761,0.00203,0.113552,0.380179,0.006448,0.054567,0.042269,0.006328,0.059343,0.005373,0,0.002269,0.001194,0,0,0,0,M
0,0.012184,0.089035,0.551546,0.001874,0.016401,0,0,0,0,0.019681,0,0.050609,0,0,0,0.250234,0.008435,0,0,M
0,0.133047,0.04721,0.002146,0,0.544349,0.030758,0.009299,0.059371,0.048641,0.01216,0.014306,0.004292,0,0.043634,0,0.041488,0,0.009299,0,M
0,0.021739,0.516304,0.005435,0.369565,0.070652,0,0,0,0,0.01087,0,0,0,0,0,0.005435,0,0,0,F
0,0.035294,0.258824,0.094118,0.141176,0.117647,0.105882,0,0.082353,0,0,0,0,0,0.023529,0,0.094118,0.047059,0,0,M
0,0.074523,0.190641,0,0.001733,0.001733,0.008666,0,0.005199,0.012132,0.003466,0.005199,0.005199,0.015598,0.02773,0,0.630849,0.013865,0,0.003466,M
0,0.125654,0.030366,0.481675,0.184293,0.034555,0.003141,0,0.001047,0,0.002094,0.019895,0.019895,0.058639,0.013613,0.003141,0.010471,0.009424,0,0.002094,M
0,0.356347,0.239421,0,0,0,0.003341,0,0,0,0.004454,0,0.365256,0,0,0,0.028953,0.002227,0,0,F
0,0.000794,0.067911,0,0.833995,0.001191,0.00556,0,0.001191,0,0.012708,0.063145,0,0,0,0,0.006354,0.006751,0,0.000397,F
0.003125,0.165625,0.321875,0,0.021875,0.00625,0.065625,0,0.004688,0.0125,0.101562,0.001563,0.076563,0,0,0.020312,0.095312,0.001563,0.095312,0.00625,M
0,0,0.177358,0.516981,0,0.089308,0.039623,0.001258,0,0.00566,0,0.000629,0.039623,0,0.013208,0.02327,0.087421,0.004403,0,0.001258,M
0.005287,0.583082,0.115559,0.002266,0,0.000755,0.092145,0.009819,0.000755,0,0.015861,0.000755,0.006798,0,0,0.1571,0.006798,0,0.003021,0,F
0,0.053942,0.112033,0,0,0.033195,0.010373,0,0.004149,0.010373,0.012448,0.018672,0.574689,0.010373,0.043568,0.004149,0.03112,0.078838,0.002075,0,F
0.0011,0.008249,0.109156,0,0.00055,0.147924,0,0,0.047842,0,0.017872,0.000275,0.019247,0,0.0011,0.605719,0.030245,0.004949,0,0.005774,F
0,0.130836,0,0,0.519308,0.001153,0,0.024207,0.002305,0.006916,0.004035,0.001153,0.074928,0,0.008069,0,0.227089,0,0,0,M
0,0.011494,0.09688,0,0,0.224959,0,0,0.024631,0.068966,0.003284,0,0.00821,0,0,0,0.54023,0,0.01642,0.004926,M
0,0.005394,0.097253,0.519467,0.023428,0.202596,0.00927,0,0.01854,0.042474,0.009944,0.029833,0,0.005562,0.010281,0.005056,0.010956,0,0,0.009944,F
0.003464,0,0.147036,0.362587,0.095073,0.247113,0.003849,0.006928,0.041186,0.02348,0.04465,0.011932,0,0.000385,0.009238,0,0.000385,0,0.00077,0.001925,F
0,0.288991,0.061927,0.006881,0.03211,0.004587,0.052752,0,0.016055,0,0,0.002294,0.006881,0,0.002294,0.020642,0.504587,0,0,0,F
0,0.086165,0.072091,0,0.368349,0.021284,0.004119,0.095091,0.026433,0,0.043598,0.007896,0,0.001716,0,0.006522,0.247168,0.012702,0.001716,0.005149,M
0.019941,0.043575,0.535451,0.000739,0.169867,0.000739,0,0,0,0,0.005908,0,0.098966,0,0,0,0.091581,0.011817,0.021418,0,M
0,0.001742,0.011324,0,0,0.168118,0.558362,0.000871,0,0.093206,0.002613,0,0.001742,0,0.014808,0,0.14547,0,0,0.001742,M
0,0.010486,0.177152,0.220199,0,0.165563,0.044702,0,0.197572,0.040287,0.021523,0.012141,0,0.007726,0.039183,0.046358,0,0.011589,0.003311,0.002208,M
0,0,0.623853,0.027523,0.058104,0.041284,0,0,0.183486,0,0.024465,0.001529,0,0,0,0,0,0.029052,0.010703,0,M
0,0.003659,0.155776,0.196027,0.019341,0.032933,0.031887,0.009409,0.281756,0,0.051751,0.003136,0.016205,0.00575,0.132776,0.008364,0.007318,0.037637,0,0.006273,F
0,0.003027,0.040303,0.542857,0,0.311069,0.006055,0.000946,0.010028,0.000757,0.007758,0.035762,0.008704,0.000378,0.006244,0.011921,0.010974,0.000189,0.000378,0.002649,M
0.006608,0.004405,0.063877,0,0,0,0,0,0,0,0,0,0,0,0,0,0.856828,0.068282,0,0,M
0.000212,0.000425,0.023784,0.000425,0,0.204714,0.145678,0.00807,0.161818,0.03334,0.081121,0.160544,0.104693,0.031217,0.009131,0.025695,0.004247,0.000637,0.000212,0.004035,F
0.000221,0,0.051842,0.342378,0,0.275535,0.107214,0,0.017428,0.002427,0.02912,0.013898,0.006177,0.001103,0.004853,0.000662,0.112067,0.002868,0.021619,0.010589,M
0,0.006006,0.898649,0,0.000751,0,0,0.001502,0,0,0,0,0,0,0,0,0.026276,0.066817,0,0,M
0.011425,0.002098,0.046165,0,0.000466,0.000933,0.000233,0,0,0,0.02658,0.000466,0.910935,0,0,0,0,0.000699,0,0,F
0.057314,0.095191,0.337902,0.027411,0,0.000498,0.079242,0.002741,0.000997,0.001246,0.127585,0.064291,0.172689,0.000748,0,0.000249,0,0,0.031896,0,F
0,0.071711,0.062315,0,0.000989,0,0.191395,0.012859,0.024728,0.000989,0.019782,0.013848,0.234916,0,0.031157,0.003462,0.308111,0.019782,0.000495,0.003462,F
0,0.654762,0,0,0.035714,0,0,0,0,0,0.02381,0,0.011905,0,0.02381,0,0.22619,0.02381,0,0,F
0,0.005351,0.002518,0.307838,0,0.386528,0.024237,0,0.009758,0.045641,0.018256,0.010702,0.006295,0.00724,0.015738,0.091596,0.0661,0,0,0.002203,F
0.006774,0,0,0.068991,0,0.591069,0,0.000251,0.045409,0.003512,0.034872,0.015805,0.000251,0.058956,0.020572,0.010035,0.000251,0,0.121174,0.022077,M
0.001278,0,0.07769,0.200358,0.001533,0.032967,0.017378,0.208791,0.052134,0.066445,0,0.024278,0.002044,0,0.053667,0.039612,0.192691,0,0,0.029134,M
0,0.000769,0.04184,0,0,0.649592,0.145824,0.001077,0.111675,0.010768,0.000769,0.002307,0.019074,0.000615,0.001077,0.008153,0.002,0,0,0.004461,M
0,0.017679,0.155521,0.004612,0.00205,0.552652,0.021009,0.000256,0.017935,0.035614,0.037663,0.025365,0.00948,0.016398,0.06764,0.002818,0,0.006405,0,0.026902,M
0.042254,0.116901,0.298592,0.056338,0.085915,0.002817,0.016901,0.080282,0.01831,0,0.216901,0.002817,0,0.028169,0.011268,0,0,0.016901,0.005634,0,M
0.001479,0.002959,0.004438,0,0.002959,0,0.877219,0,0.005917,0,0,0,0,0,0,0,0,0.10503,0,0,F
0,0.020776,0,0.390582,0.006925,0,0.009695,0,0.00554,0.01385,0.015235,0.01385,0.012465,0.004155,0.01108,0.00831,0.48615,0,0,0.001385,F
0,0.025503,0.059045,0,0.005905,0.031533,0.010678,0,0.173241,0.655653,0.001508,0.008291,0.014824,0,0.006156,0,0.002638,0.002764,0,0.002261,M
0.053628,0.011041,0,0,0.006309,0,0,0.611987,0.009464,0.006309,0.001577,0,0.001577,0,0,0,0,0.298107,0,0,M
0.000388,0,0.074136,0.019407,0,0,0.790012,0,0.005563,0.003235,0.029887,0.060551,0.010351,0.005434,0,0,0,0,0.000388,0.000647,M
0,0,0.323364,0,0.613084,0,0.016822,0,0,0,0,0,0,0,0,0,0,0.046729,0,0,M
0,0,0.085317,0.121032,0.000992,0.036706,0.080357,0,0.146825,0.070437,0.119048,0.051587,0.016865,0.015873,0.03373,0.190476,0,0,0.006944,0.02381,F
0,0.034866,0,0,0.964517,0.000309,0,0,0,0,0,0,0,0,0,0,0,0.000309,0,0,F
0,0.259442,0.413465,0,0,0,0.012151,0.099179,0,0.070279,0.004598,0,0,0.00197,0,0,0.126108,0.012808,0,0,M
0.000915,0.000305,0.273254,0.011589,0.003355,0.00061,0.216224,0.002135,0.068009,0,0.007624,0.350107,0.000305,0.000915,0.019823,0,0.002135,0.000915,0.00122,0.040561,M
0,0,0.030651,0,0.088123,0.126437,0,0.003831,0.095785,0,0.019157,0,0.003831,0,0.02682,0,0,0.605364,0,0,F
0.004274,0,0.294188,0.171624,0,0.096581,0.019829,0.000855,0.222735,0.00188,0.109402,0.000513,0,0.008034,0.04906,0.009402,0,0.002222,0.009402,0,M
0.005535,0.819188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175277,0,0,M
0.001455,0.157455,0.170909,0.004364,0.537455,0.000727,0.000364,0,0.000364,0,0.000364,0.000727,0.018909,0,0.003273,0.000364,0,0.097818,0.005091,0.000364,F
0,0.011825,0.823266,0,0.000639,0.000959,0,0,0,0,0.043784,0.001598,0.085011,0,0,0.000639,0.001918,0,0,0.030361,F
0,0,0.106367,0.001114,0.003341,0.581585,0,0.000186,0.099313,0.01912,0.015036,0.054205,0.020048,0.00297,0.010767,0.056432,0,0,0,0.029516,M
0.13643,0.001345,0.103423,0,0.000978,0.159046,0.037775,0.154401,0,0.072861,0.242054,0.006112,0,0,0.080685,0.004279,0,0.000611,0,0,F
0,0.008467,0.004993,0.60508,0.084455,0.115284,0.077725,0.000651,0.00304,0.009987,0.002822,0.001086,0.002822,0.003257,0,0.001303,0.078593,0.000434,0,0,M
0.011765,0.682353,0.035294,0,0,0,0,0,0,0,0.011765,0,0,0,0,0,0.035294,0.211765,0.011765,0,M
0.003387,0,0,0.945815,0,0.004354,0.000484,0.000484,0.001451,0,0.042574,0,0,0,0.000242,0,0,0,0.000968,0.000242,M
0.00076,0.00228,0.082088,0.164682,0,0.292374,0.055739,0.234862,0.051431,0.009881,0.017988,0.00228,0.000507,0.002027,0.034203,0.002027,0.027869,0.00076,0.015961,0.00228,M
0.000865,0.053201,0.025519,0,0.890138,0,0.002595,0,0,0,0.001298,0,0.00346,0,0,0.016436,0,0.006488,0,0,M
0.006963,0.641427,0.221932,0,0,0.05483,0,0.006963,0.008703,0.00087,0.049608,0,0.00087,0.00087,0,0,0.006963,0,0,0,M
0.018254,0.000194,0.762987,0,0.180794,0,0.033498,0,0,0,0.000485,0.001748,0,0,0.000097,0.00068,0,0.000971,0,0.000291,M
0.0004,0.0006,0.140716,0.05037,0,0.265641,0.026584,0.159304,0.105737,0.114531,0.027384,0.027583,0.003598,0.006996,0.042375,0.011393,0.0004,0.0002,0.001799,0.014391,M
0.000383,0.000511,0.26699,0,0.003321,0,0.005876,0.000255,0.20746,0,0.056592,0,0,0.000128,0,0.32141,0,0.00115,0.130046,0.005876,F
0.003252,0.001626,0.84065,0,0.026558,0,0.03252,0.007046,0.000542,0,0.009756,0,0.004878,0.001626,0.022222,0.014634,0.008672,0.009214,0.008672,0.00813,M
0.002261,0.063878,0.247598,0,0,0.452233,0.018089,0.001131,0.059921,0,0.112493,0.005653,0,0,0,0.025438,0,0.006783,0.001696,0.002826,F
0.103147,0.008741,0.008741,0,0.06993,0.006993,0.01049,0,0.003497,0,0.008741,0.005245,0.213287,0,0.293706,0,0.015734,0,0,0.251748,F
0.000513,0.044103,0.209744,0.069231,0.502051,0.001026,0.001026,0,0.004615,0,0.062564,0,0,0.000513,0,0.005641,0,0.069744,0.027179,0.002051,F
0.000107,0,0,0.408357,0,0.10762,0.058459,0,0.055787,0.010687,0.044886,0.134231,0.001603,0.170354,0.002137,0,0.002458,0,0,0.003313,M
0.000115,0.002068,0.031257,0.721214,0.00023,0.000689,0.021949,0.009768,0.093427,0.00023,0.005746,0.072512,0.031142,0,0.000115,0,0,0.000115,0.004137,0.005286,F
0,0.04902,0.014706,0,0.862745,0.004902,0.004902,0,0,0,0,0,0,0,0,0,0,0.063725,0,0,F
0.000418,0.01379,0.039699,0.066444,0,0.435019,0.273715,0.005015,0.002925,0.036774,0.002089,0.047639,0,0.015044,0.02758,0.000418,0.014208,0.002507,0.001672,0.015044,M
0.162393,0,0.008547,0.008547,0.747863,0,0,0,0,0,0,0,0,0,0,0,0,0.055556,0.004274,0.012821,M
0.016,0.16,0.072,0.016,0.016,0.088,0,0,0,0.04,0,0,0.192,0,0,0.024,0.368,0.008,0,0,M
0.010526,0.92807,0.001754,0,0.035088,0.001754,0,0,0,0,0.021053,0,0,0,0,0,0,0.001754,0,0,M
0.976143,0,0.005964,0.003976,0,0.003976,0,0.003976,0,0,0,0,0,0.001988,0,0,0.003976,0,0,0,M
0,0,0.163569,0.026022,0.020446,0,0.001859,0.001859,0.020446,0,0,0.001859,0,0.011152,0,0,0.717472,0.035316,0,0,M
0,0,0.005025,0,0.748744,0,0,0.002513,0,0,0,0,0,0,0,0,0.115578,0.128141,0,0,F
0,0.000237,0.306287,0.000237,0.000949,0.199526,0.003084,0.005694,0.042705,0.00688,0.206406,0.010913,0.000237,0.110558,0.032266,0.033689,0,0.000712,0.015896,0.023725,M
0.006992,0,0.239216,0,0,0,0.578984,0.001576,0.061158,0,0.014674,0.049537,0.002856,0.018712,0,0.000197,0.02403,0,0,0.002068,M
0.002005,0.026566,0.154887,0.651629,0,0.008521,0,0,0.010526,0.03208,0.014536,0.030075,0.000501,0.002506,0,0.051629,0.011529,0,0.001504,0.001504,F
0,0.16323,0.046392,0,0.120275,0,0.024055,0,0,0,0.003436,0,0.209622,0,0,0.103093,0.319588,0.010309,0,0,F
0,0.000313,0.020881,0.537795,0.000104,0.001462,0.287534,0,0.020046,0.027772,0.002193,0.088014,0,0.004281,0.0071,0,0.000104,0,0.000313,0.002088,M
0,0.188506,0.009195,0.032184,0.071264,0.409195,0.013793,0,0.073563,0.006897,0.034483,0,0.002299,0.011494,0.018391,0.013793,0.029885,0.085057,0,0,F
0.005525,0,0.646409,0.002762,0,0.002762,0.151934,0,0,0,0,0.002762,0,0,0.033149,0,0.002762,0.151934,0,0,M
0,0.361848,0.021162,0.374367,0.013413,0.051863,0.002683,0,0.000596,0,0.001192,0.000596,0.000298,0.003875,0.001192,0.001192,0.127869,0.037854,0,0,F
0,0,0.738872,0,0,0,0.041543,0,0.032641,0.11276,0,0,0,0,0,0,0.008902,0.065282,0,0,M
0.064982,0.043321,0.00361,0.00361,0.552347,0,0,0,0,0,0,0,0.00361,0,0,0,0,0.32491,0.00361,0,M
0.100075,0.223674,0.589993,0,0.000747,0.000373,0.008588,0.000747,0.04817,0,0.001494,0.014563,0,0,0,0,0,0.001494,0.009709,0.000373,M
0,0.686869,0.040404,0,0.272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F
0.017012,0.003721,0.650718,0,0.001595,0.000532,0,0.001595,0.057416,0,0.032961,0,0.09782,0.049973,0,0.030835,0.047315,0.001063,0.005848,0.001595,M
0.000371,0.038633,0.328752,0.006686,0.0026,0.019316,0.360327,0,0.004086,0.002972,0.002972,0.058692,0,0.000371,0.006686,0,0.144874,0.004829,0.001114,0.016716,M
0,0.004122,0.15371,0,0.720259,0,0,0.000589,0,0,0.001767,0,0,0.000589,0,0,0,0.097762,0.021201,0,F
0.001645,0,0.078947,0.364583,0,0.078399,0.048246,0.002741,0.026316,0.001645,0.033991,0.002193,0.020285,0.004386,0.007675,0.007675,0.318531,0,0.001096,0.001645,M
0,0.010101,0.001684,0,0,0.218855,0,0,0.053872,0,0.176768,0,0,0,0,0,0.506734,0,0.031987,0,M
0,0.005877,0.162297,0,0,0.34358,0.014014,0,0.097649,0,0.049277,0.003165,0.001356,0.006781,0.016727,0.004069,0.289783,0,0.002712,0.002712,F
0,0,0.094812,0.012522,0,0.135957,0.236136,0.191413,0.089445,0,0.012522,0,0,0.007156,0.003578,0,0.198569,0.005367,0.012522,0,M
0,0.003614,0.051807,0,0.209639,0.222892,0.221687,0,0.03012,0.072289,0.006024,0,0,0.007229,0.006024,0,0.149398,0.019277,0,0,M
0,0.001622,0.025949,0.004217,0,0.459617,0.080603,0,0.261758,0.022381,0.015569,0.048978,0.001622,0,0.051898,0.011515,0.006974,0.000487,0.006163,0.000649,M
0,0,0.010599,0.00106,0.00371,0.540541,0.010599,0.00106,0.047695,0,0.251722,0.00318,0,0.00106,0.019608,0.018018,0.056704,0.006359,0.019078,0.009009,F
0.005587,0.005587,0.001862,0,0,0.065177,0.147114,0,0.145251,0.005587,0.052142,0.085661,0.005587,0,0.057728,0.121043,0.271881,0.020484,0.005587,0.003724,F
0,0.125,0.004762,0.029167,0.026786,0.378571,0.18631,0,0.002976,0.004762,0,0,0.052976,0,0.006548,0.000595,0.180357,0.000595,0,0.000595,M
0.000106,0.000106,0.029412,0.435252,0.002539,0.21678,0.048455,0,0.040944,0.001164,0.009204,0.019044,0.000423,0.092996,0.033855,0.057977,0,0.003491,0.000317,0.007935,M
0.002405,0.007215,0.267436,0.001443,0.001443,0.169312,0.030303,0.000481,0.007215,0,0.00962,0,0.298701,0.026455,0.002405,0,0.174603,0,0,0.000962,F
0.005056,0,0.336764,0,0,0.000722,0.055255,0.000542,0.43048,0,0.026544,0.001986,0.000542,0.016432,0,0.024919,0.00632,0.000542,0.093897,0,M
0,0,0.147812,0.000394,0,0.058731,0.039417,0.003942,0.233741,0.009854,0.124162,0.064643,0.139141,0.002759,0.001577,0.101695,0.021679,0.046906,0.001182,0.002365,F
0,0,0,0,0,0.141223,0.030769,0.009467,0.016174,0.007495,0.601578,0.123866,0.002367,0.05286,0.011834,0.001578,0.000394,0,0.000394,0,M
0.001943,0.004016,0.000259,0.613472,0,0,0.02228,0,0.184456,0.012047,0.001684,0.025259,0.000389,0.004793,0.026036,0.065544,0.019171,0.000389,0.018135,0.00013,M
0,0.000729,0.233406,0.000729,0.024799,0.678337,0.041575,0,0.010941,0,0.006565,0,0.001459,0.000729,0,0.000729,0,0,0,0,M
0,0.000377,0.301545,0.286468,0.076894,0,0.020354,0,0.021862,0,0.061063,0.057671,0,0.08481,0.021485,0,0.036939,0.007539,0.018847,0.004146,M
0,0.012994,0.011392,0.682271,0.00445,0.079388,0.131007,0,0.039338,0.01157,0.000356,0.009612,0.013528,0.000356,0.000356,0,0,0.000712,0.00267,0,M
0.016194,0.315789,0.299595,0,0,0.02834,0.022942,0.00135,0.014845,0.012146,0.024291,0,0.252362,0.00135,0,0,0.005398,0.005398,0,0,M
0.001423,0.066904,0.397153,0.038434,0,0.057651,0.018505,0,0.005694,0,0.24911,0.009964,0.012811,0.012811,0.009253,0.019217,0.096085,0.000712,0.002847,0.001423,F
0,0.03112,0.024896,0.271784,0,0.018672,0.058091,0.002075,0.085062,0.10166,0.010373,0.006224,0.072614,0.004149,0.018672,0,0.290456,0.004149,0,0,M
0.000269,0,0.348293,0.224402,0.00645,0.000269,0.002687,0.001612,0.000537,0,0.183822,0.043268,0,0.048105,0.045418,0,0.015856,0.064768,0.00215,0.012094,M
0,0.079638,0.161991,0,0.032579,0,0.00362,0.000905,0.360181,0,0.052489,0.00181,0.161086,0,0.00362,0,0.093213,0.0181,0,0.030769,F
0,0.032482,0.045096,0.295175,0.000946,0.448124,0.007253,0,0.023652,0.00473,0.006938,0.003784,0,0,0.015137,0,0.108483,0.000631,0,0.007569,M
0,0.005708,0.027397,0.012557,0,0.181507,0.22831,0.003425,0.009132,0.026256,0.005708,0,0.003425,0,0.003425,0.028539,0.461187,0.003425,0,0,M
0,0,0.033278,0,0,0.146952,0,0.13542,0.033278,0.002636,0.009555,0,0,0,0.190445,0.000988,0.360132,0.03196,0.000659,0.054695,M
0,0,0.001385,0.030756,0.004988,0.424494,0.022444,0.000554,0.298144,0.003602,0.085619,0.014408,0.000554,0,0.042117,0.022167,0.042394,0.004988,0,0.001385,F
0,0.020833,0.065705,0,0.8125,0,0,0,0,0,0.052885,0,0,0,0,0,0,0.048077,0,0,F
0,0.00366,0.210102,0.079795,0,0.15959,0.064422,0.029283,0.012445,0.010249,0.034407,0.122255,0.049048,0,0.093704,0.076135,0,0,0.00366,0.051245,F
0.012012,0.37988,0.370871,0,0.057057,0,0,0.003003,0.001502,0,0.081081,0,0.004505,0,0,0,0,0.09009,0,0,M
0,0.00327,0.039895,0.000654,0.017332,0.229889,0.012099,0.000981,0.163506,0.116743,0.001635,0.075213,0.111511,0.117397,0.065402,0.002289,0.000654,0,0,0.04153,M
0.00016,0,0.116044,0.540952,0.035422,0.118609,0.007533,0,0.024203,0.037666,0,0.001122,0,0.00593,0.009457,0.042475,0.058984,0,0.001443,0,M
0.002088,0.000835,0.737194,0.000696,0.028396,0.000557,0.000139,0,0.00515,0,0,0.04858,0,0.175807,0,0,0.000139,0,0,0.000418,F
0,0.04134,0.027415,0.001305,0.89121,0.001741,0,0,0,0,0.003481,0,0,0.00087,0.00087,0.00087,0.009138,0.020888,0,0.00087,M
0,0,0.149454,0.060576,0,0.064052,0.208788,0.012661,0.052383,0.056356,0.085899,0.019861,0.01713,0.040218,0.062066,0.129841,0.000745,0.016137,0,0.023833,F
0,0.054386,0.00117,0,0.912281,0.000585,0,0,0,0,0,0,0,0,0,0,0.00117,0.030409,0,0,F
0.001516,0.000758,0.012697,0.002653,0,0.113511,0.534774,0.000379,0.122039,0,0.085844,0.012697,0.001137,0.000379,0.039416,0,0.0686,0,0.00019,0.003411,F
0.001482,0.019763,0.185771,0,0,0.017292,0.000247,0,0.330287,0,0.166255,0.117095,0.005929,0.145751,0,0.000741,0.00667,0.001729,0.000494,0.000494,F
0.040806,0.002324,0,0.001033,0,0.514463,0.003099,0.000258,0.013171,0.018337,0.104081,0.010072,0.227789,0.009556,0.026343,0.002066,0.025826,0,0,0.000775,F
0,0,0.23565,0.090634,0,0.486405,0.006042,0.015106,0.006042,0.030211,0.033233,0.021148,0,0,0.021148,0.054381,0,0,0,0,F
0,0.000964,0.119576,0.080039,0.022179,0.402122,0.005786,0,0,0.00675,0.135969,0.0135,0.021215,0.07136,0.04918,0.003857,0.038573,0.005786,0,0.023144,M
0,0.215023,0.092019,0.006573,0.414084,0.02723,0.139906,0,0.000939,0.004695,0.013146,0.004695,0.043192,0.008451,0.012207,0.002817,0.008451,0.001878,0,0.004695,M
0.000225,0,0.158794,0.000225,0,0.427575,0.08547,0,0.061628,0.011471,0.046784,0.075574,0.004274,0.07265,0,0.005173,0.005623,0,0.032389,0.012146,M
0,0.825576,0.136342,0,0.003291,0,0.00094,0,0,0,0.011283,0.00047,0,0.00047,0,0,0,0.017866,0.003761,0,F
0.016373,0.003684,0.363897,0.206304,0.012689,0.000819,0.033975,0.239869,0.011461,0.002047,0.023332,0.028653,0.004912,0,0.007777,0.002456,0.010233,0.015145,0.002456,0.013917,M
0,0,0.056031,0.031907,0,0.21323,0.035798,0,0.025681,0.172763,0.086381,0.062257,0.072374,0,0.0607,0.133074,0.001556,0.010895,0,0.037354,M
0.012611,0,0.686944,0.012611,0.106083,0,0,0,0.001484,0,0.034866,0.006677,0,0,0,0.040801,0.002226,0.003709,0.074184,0.017804,M
0.003205,0.038462,0.099359,0,0,0,0,0,0.00641,0,0.016026,0.003205,0.012821,0,0,0.00641,0.804487,0.00641,0.003205,0,M
0.000534,0.129738,0.131874,0.349172,0,0.016017,0.026161,0,0.048051,0.01228,0.001602,0.029365,0.003203,0.061933,0.003737,0.043246,0.130806,0.00961,0,0.00267,M
0.952984,0.003617,0.039783,0,0,0,0,0,0,0,0,0.003617,0,0,0,0,0,0,0,0,F
0,0.029777,0.368825,0,0,0.034739,0.002481,0.011505,0.006993,0.082788,0.000451,0.129032,0,0,0.030905,0.27363,0,0.000226,0.016919,0.01173,M
