Otu9,Otu11,Otu34,Otu36,Otu39,Otu66,Otu72,Otu74,Otu91,Otu100,Otu134,Otu135,Otu139,Otu145,Otu149,Otu156,Otu188,Otu245,Otu246,Otu256,Otu257,Otu282,Otu292,Otu314,Otu316,Otu318,Otu354,Otu364,Otu370,Otu425,Otu436,Otu443,Otu468,Otu501,Otu513,Otu540,Otu596,Otu603,Otu702,Otu1029,class
0,0,0,0,0.035714,0,0.035714,0,0,0,0.071429,0.642857,0.107143,0,0,0,0,0,0,0,0.071429,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035714,0,0,0,0,0,Spain
0.034582,0,0,0.017291,0,0.008646,0,0.164265,0,0,0.118156,0,0,0.420749,0,0.063401,0,0,0,0,0.014409,0,0,0.0317,0,0,0,0,0.072046,0,0,0,0.040346,0,0,0,0,0,0.014409,0,Spain
0.014935,0,0,0.001299,0,0.001299,0.118831,0,0.065584,0.004545,0.032468,0,0.031169,0,0,0.459091,0,0,0,0.068831,0,0,0,0,0,0,0.034416,0.007143,0.072727,0.06039,0,0.004545,0,0,0.022727,0,0,0,0,0,Spain
0.13969,0.015521,0,0.241685,0,0,0,0,0,0.022173,0.254989,0.013304,0,0,0,0.004435,0.002217,0.002217,0,0,0,0,0,0,0.022173,0,0.237251,0,0,0,0,0,0,0,0.044346,0,0,0,0,0,Spain
0.006378,0.016582,0,0.026786,0.007653,0,0.008929,0.571429,0,0,0.071429,0,0.003827,0,0,0.021684,0.05102,0,0,0.02551,0.044643,0,0,0.05102,0.008929,0,0,0,0.007653,0.044643,0,0,0,0,0,0.031888,0,0,0,0,Spain
0.038246,0,0,0.396455,0,0.001866,0.011194,0.51959,0.003731,0,0,0,0.026119,0,0,0,0,0,0,0,0,0.000933,0,0,0,0,0.001866,0,0,0,0,0,0,0,0,0,0,0,0,0,Spain
0.091667,0,0,0,0.004167,0,0,0,0.004167,0,0,0.025,0,0.03125,0.027083,0,0,0,0.035417,0,0.002083,0,0,0.004167,0,0,0.035417,0,0,0.05,0,0,0.008333,0,0.002083,0.664583,0.00625,0.008333,0,0,Spain
0,0.239852,0,0,0,0.01845,0.00369,0,0.0369,0,0.066421,0.01476,0,0.099631,0.01476,0.084871,0,0,0,0.02583,0.059041,0.02952,0.00369,0.01476,0.01845,0.055351,0,0.00738,0.04059,0.02952,0.084871,0,0.01476,0.00369,0.01107,0.00369,0,0.01845,0,0,Spain
0.023661,0,0,0.00083,0.004566,0.669157,0.000415,0.005396,0.028643,0.002491,0.033624,0,0,0,0,0.028643,0.034869,0.011623,0,0.002491,0,0.019095,0.001245,0.004151,0,0.000415,0.004151,0.000415,0.003736,0.004566,0,0.001245,0.031963,0,0.011208,0.070569,0,0,0,0.00083,Spain
0.001219,0,0,0.006094,0,0.001219,0.003047,0.056063,0.006703,0,0.378428,0.003656,0,0.020719,0.003656,0.159659,0.018282,0.002438,0.001828,0.014625,0.054235,0.03961,0.021938,0,0,0,0.000609,0,0.058501,0.001219,0,0,0.004875,0,0.012188,0.115174,0.003047,0.007922,0.002438,0.000609,Spain
0.003024,0.002016,0,0,0,0,0.836694,0.104839,0,0,0.003024,0.004032,0.018145,0,0,0.004032,0.009073,0,0,0,0,0,0,0.004032,0,0,0,0.002016,0.001008,0,0,0,0,0,0.003024,0.004032,0,0.001008,0,0,Spain
0,0,0,0,0.000426,0.922454,0,0,0,0,0,0.010652,0.064764,0,0,0,0.000426,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001278,0,0,0,0,0,0,0,0,0,Spain
0.007584,0.00325,0.002709,0.000542,0.137595,0,0.024919,0,0.008126,0,0.11701,0.001083,0.001083,0.091549,0,0.060672,0.207476,0.035211,0,0.028169,0.064464,0.001625,0.013543,0.084507,0.02546,0,0.000542,0.024377,0,0.001083,0,0,0.039545,0.001083,0.011918,0,0.002167,0,0.002167,0.000542,Spain
0,0,0,0,0,0.995903,0,0,0.000482,0,0,0.003133,0.000241,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000241,0,0,0,0,0,0,0,0,0,0,0,0,0,Spain
0.000901,0.041009,0.031095,0,0.006309,0.02073,0.240649,0.216764,0.031996,0,0.028391,0,0,0.060838,0.018026,0.035602,0.06174,0.029292,0,0.003605,0,0.047319,0.003155,0.041911,0.004507,0,0.004957,0.004056,0.012618,0.001803,0.02073,0,0.004056,0.004056,0.003605,0.008112,0.001803,0.003155,0.00721,0,Spain
0.017857,0,0.002976,0,0.002976,0,0.205357,0,0,0,0.002976,0.014881,0.491071,0.110119,0.041667,0.002976,0.005952,0,0,0,0.002976,0,0,0.008929,0,0,0,0.014881,0,0,0,0,0.002976,0,0,0,0,0.071429,0,0,Spain
0.003551,0.004882,0,0.000444,0,0.028185,0,0.00466,0.000222,0,0.000222,0.00688,0.002441,0.514869,0,0.069463,0.124723,0.013981,0,0.003773,0.051931,0.000444,0,0.005992,0,0,0.031514,0.001553,0.007324,0.000444,0.029072,0,0.019086,0,0.009543,0.003995,0.001332,0.055925,0.003107,0.000444,Spain
0,0,0,0.714155,0.009132,0.021918,0.005479,0,0.029224,0,0.001826,0.013699,0,0,0,0.021918,0.00274,0.003653,0,0,0,0.059361,0,0,0.021918,0,0.084932,0,0,0,0,0,0,0.005479,0,0,0.004566,0,0,0,Spain
0,0,0,0.005517,0,0.009655,0,0.968276,0,0,0,0,0,0,0,0.012414,0,0,0,0,0,0,0,0,0.002759,0,0,0,0.001379,0,0,0,0,0,0,0,0,0,0,0,Spain
0.02381,0.004762,0,0.009524,0,0,0,0,0,0,0.095238,0.028571,0,0,0.009524,0.02381,0.161905,0.004762,0,0.009524,0.042857,0.02381,0.004762,0,0,0.166667,0.247619,0,0.066667,0.047619,0,0,0,0,0.02381,0,0,0.004762,0,0,Spain
0,0.174926,0.011397,0.02775,0.00446,0.061943,0.000991,0.000496,0,0,0.035679,0.001982,0.018831,0.217047,0.005946,0,0.057978,0.02329,0.009911,0.010406,0.004955,0.020317,0,0.038157,0.015857,0,0.06442,0.002478,0.029732,0.03221,0,0,0.026759,0.058474,0.009911,0.012884,0.00446,0,0.014866,0.001487,Spain
0.033613,0,0,0,0.058824,0.042017,0,0,0.042017,0,0.016807,0.02521,0,0.02521,0,0.02521,0.05042,0.016807,0,0.016807,0.07563,0.016807,0,0.02521,0.008403,0.277311,0.159664,0,0.02521,0,0.033613,0,0,0,0.02521,0,0,0,0,0,Spain
0.000377,0,0,0.000189,0.000189,0.003393,0.000377,0,0,0,0.000189,0.000377,0.99491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spain
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spain
0.021779,0,0,0.012704,0,0.00242,0,0.571688,0,0,0.140351,0.00484,0,0.016334,0,0.00484,0.044162,0.000605,0.000605,0.008469,0.067151,0.004235,0,0.00121,0.00726,0,0.025408,0,0.00121,0.056261,0,0,0,0,0.00726,0,0,0,0,0.00121,Spain
0,0.748664,0.032902,0,0.002019,0.00392,0.000119,0.000356,0.001663,0,0.09728,0,0,0.007721,0.00095,0.019242,0.026131,0.002732,0,0.000831,0.005464,0.007602,0.000831,0.001425,0,0.000713,0,0.012828,0.01069,0.0019,0.001069,0,0.00095,0.001544,0.002257,0.004514,0.000356,0.00095,0.002376,0,Spain
0.001299,0.05974,0,0.011688,0.044156,0,0,0.224675,0.015584,0,0.132468,0.005195,0,0,0,0.006494,0.18961,0.018182,0,0.042857,0,0.063636,0.002597,0.003896,0,0.006494,0.067532,0,0.015584,0.028571,0,0,0.001299,0,0.018182,0.007792,0,0.032468,0,0,Spain
0.023952,0.003992,0.015968,0.305389,0,0,0,0.013972,0,0,0,0,0,0.165669,0.227545,0.007984,0,0.003992,0,0,0,0,0,0.011976,0.043912,0,0.06986,0.003992,0,0.00998,0,0,0.005988,0.061876,0,0.017964,0.005988,0,0,0,Spain
0.004167,0,0,0,0,0,0.016667,0.4,0.004167,0,0.008333,0,0.029167,0,0,0.091667,0.095833,0,0,0.041667,0.033333,0,0,0.066667,0.016667,0,0,0,0.020833,0.0875,0,0,0.008333,0.0125,0.045833,0,0.016667,0,0,0,Spain
0.047945,0,0,0.034247,0.006088,0.696347,0.011416,0,0,0.003044,0,0.004566,0.006088,0.019026,0,0,0,0,0,0,0,0,0,0,0.079909,0,0.056317,0,0.02207,0,0,0,0,0.012938,0,0,0,0,0,0,Spain
0.36866,0.074186,0,0,0,0,0.001514,0.009084,0,0.001514,0.080242,0,0.005299,0.001514,0.024224,0.034065,0.053747,0.004542,0,0.05299,0,0,0,0,0,0.005299,0.067373,0,0.042392,0.039364,0,0,0,0,0.02271,0,0,0.074186,0.037093,0,Spain
0.003279,0.000894,0,0.000894,0.000298,0.76304,0.011326,0.014903,0.000894,0.000894,0.007154,0,0.000298,0.003279,0.000596,0.041729,0.011624,0,0,0,0.036066,0.041133,0,0.000596,0,0,0.014307,0,0.001192,0.010134,0,0,0,0,0.011028,0.000596,0.000298,0.013413,0.004769,0.005365,Spain
0.00883,0.004415,0,0,0,0.004415,0.233996,0.002208,0,0,0.004415,0,0.459161,0,0,0.154525,0.077263,0,0,0,0,0,0.01766,0,0,0,0,0,0,0,0,0.002208,0,0,0.030905,0,0,0,0,0,Spain
0,0.001536,0.001536,0,0.011978,0.002457,0.000614,0.174447,0.115172,0.001843,0.001229,0.007064,0.000307,0.438575,0.157555,0.015356,0,0.003378,0,0.003686,0,0,0.005835,0,0.025799,0.000614,0.00645,0,0.00215,0.000307,0.000614,0.002764,0.007678,0.000921,0.000921,0.001843,0.005528,0.001843,0,0,Spain
0,0,0,0,0.007762,0.106727,0.006468,0.437904,0.015524,0,0.007115,0.000647,0.001294,0.130013,0.036223,0.023933,0.030401,0.004528,0.000647,0.005821,0.015524,0,0,0.054334,0.00194,0.004528,0.010996,0.037516,0.003234,0,0,0,0.032988,0,0.007762,0.007762,0.003234,0,0.005175,0,Spain
0.002068,0,0,0,0.007581,0.310131,0.006892,0.467264,0.011027,0,0.009649,0.002068,0.002757,0.000689,0,0.026189,0.06685,0.012405,0,0.003446,0,0.001378,0.000689,0,0.001378,0,0.011027,0.004135,0.002757,0.012405,0.014473,0,0.004824,0.010338,0.001378,0,0.002068,0.002068,0,0.002068,Spain
0,0,0,0,0,0.003135,0,0.830721,0.025078,0,0,0,0,0.094044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034483,0,0,0,0.003135,0.009404,0,0,Spain
0,0,0,0.208333,0,0,0,0.083333,0.041667,0,0,0,0,0.208333,0,0,0,0,0,0,0,0,0,0.041667,0,0,0.416667,0,0,0,0,0,0,0,0,0,0,0,0,0,Spain
0.008621,0,0,0,0,0.301724,0.00431,0,0.017241,0,0.017241,0,0.077586,0,0,0,0.00431,0,0,0.25,0,0,0,0,0,0,0,0.12069,0.146552,0,0,0.030172,0,0,0,0,0,0,0.021552,0,Spain
0.190751,0,0,0.003854,0.052023,0,0,0,0,0,0,0,0.265896,0,0,0,0,0.38343,0,0,0,0.104046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spain
0,0,0,0.024845,0,0.012422,0,0.795031,0,0,0,0,0.006211,0,0,0.074534,0,0,0,0,0,0,0,0,0.080745,0,0.006211,0,0,0,0,0,0,0,0,0,0,0,0,0,Spain
0.000512,0,0,0,0.004094,0.002047,0.012794,0.686796,0,0,0.0087,0.000512,0.010235,0.016377,0.005118,0.000512,0.024565,0.003071,0.000512,0.027636,0.028659,0,0.011259,0.082395,0.000512,0,0.004094,0,0.000512,0.024565,0.012282,0,0.029171,0.001024,0.001024,0,0,0,0.001024,0,Spain
0,0,0,0.009217,0.002304,0,0.006912,0.739631,0.034562,0,0,0.029954,0.002304,0.034562,0,0,0.004608,0,0,0.002304,0,0,0,0,0.004608,0,0.057604,0,0,0.023041,0,0,0.013825,0,0,0,0,0.034562,0,0,Spain
0.228261,0,0,0.014328,0,0,0.009387,0,0,0.025198,0.033103,0.00247,0,0.000494,0,0.313241,0.048419,0,0,0.099308,0.147233,0.01581,0.027668,0,0,0,0,0.000988,0.008893,0,0,0.006917,0,0.017787,0.000494,0,0,0,0,0,Spain
0,0,0,0,0,0,0,0.966192,0,0,0.001779,0.003559,0.02847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spain
0,0,0,0.009375,0,0.001563,0.978125,0,0.001563,0,0,0.00625,0,0.003125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spain
0.002634,0,0.010011,0.022129,0.271338,0.000527,0.005269,0,0.001581,0,0.131718,0,0,0.070601,0,0.141201,0.003161,0.073235,0.002107,0.015279,0.038462,0.01844,0.001581,0.042677,0.003161,0,0.00843,0,0.022129,0.01844,0,0,0.017387,0.012645,0.008957,0,0.003688,0.003688,0.049526,0,Spain
0.00346,0.010381,0,0.00692,0,0,0.020761,0.00692,0,0,0.079585,0.273356,0.027682,0.262976,0,0.051903,0.138408,0,0,0,0,0,0.00692,0,0,0,0.038062,0,0,0,0,0,0.038062,0.034602,0,0,0,0,0,0,Spain
0,0,0,0.008556,0,0.00107,0.02139,0.611765,0,0,0,0,0.074866,0,0.010695,0,0.016043,0.075936,0,0,0.002139,0,0,0,0,0,0.11016,0,0,0.00107,0.042781,0,0,0,0,0,0,0.023529,0,0,Spain
0.004405,0.002203,0,0.011013,0,0,0.011013,0,0,0.002203,0.006608,0,0,0.405286,0.411894,0,0,0,0,0,0.028634,0,0,0,0,0,0.013216,0,0,0,0.046256,0,0,0,0,0.055066,0,0,0,0.002203,Spain
0,0,0,0,0,0.532374,0,0,0,0,0,0.043165,0.143885,0,0,0.007194,0.251799,0,0,0,0,0,0,0,0,0,0,0,0.021583,0,0,0,0,0,0,0,0,0,0,0,Spain
0,0.203987,0,0,0,0.021262,0.001329,0,0.085714,0.007973,0.07309,0,0,0,0.000664,0.277076,0,0.062458,0,0,0.013953,0.013953,0.005316,0,0.01196,0,0.000664,0,0.025914,0.003987,0.060465,0,0.027907,0,0.093023,0.009302,0,0,0,0,Spain
0,0.034729,0,0.038059,0,0.000951,0.000476,0.000476,0,0.000476,0.031399,0.011893,0,0.176499,0,0.136537,0.207421,0.050904,0.031874,0.014748,0.049952,0.017127,0.000476,0.091342,0,0,0.008563,0.000476,0.008088,0.028544,0,0,0.011893,0,0.02569,0,0,0.010942,0.010466,0,Spain
0,0,0,0,0,0.000481,0.090997,0,0.001926,0,0.001444,0.011074,0.688012,0.001926,0,0,0,0,0,0,0.193067,0,0,0,0,0,0.010592,0,0,0,0,0,0,0,0,0,0,0.000481,0,0,Spain
0.008491,0.074528,0.00283,0,0,0.012264,0.002358,0.733962,0,0,0.023585,0.000943,0.025943,0.02217,0.00283,0.011792,0.004717,0,0.000943,0.000943,0.024528,0.012736,0.002358,0,0,0,0,0,0.010377,0.003302,0.001887,0,0.002358,0.002358,0.003302,0.001887,0,0.000943,0.00566,0,Spain
0.001765,0,0,0.001765,0.066196,0.157105,0,0.516328,0.050309,0,0.011474,0.000883,0,0.012357,0,0.130627,0,0,0.000883,0,0.006178,0,0,0.006178,0,0,0,0,0.00353,0.002648,0.023831,0,0.000883,0,0.006178,0,0,0,0,0.000883,Spain
0.002872,0,0,0.031186,0.00041,0.620025,0.003283,0.00041,0,0.015183,0.09602,0,0,0.057448,0,0,0.046779,0,0,0.005745,0.038982,0.016414,0.00041,0.000821,0,0,0.031186,0,0.001641,0.025441,0,0,0,0,0,0,0,0,0.005334,0.00041,Spain
0.084034,0,0,0.02521,0,0,0,0,0,0.02521,0,0.008403,0.495798,0.327731,0,0,0,0,0,0,0.008403,0,0,0,0,0,0.008403,0,0,0,0,0,0.016807,0,0,0,0,0,0,0,Spain
0,0,0,0.000844,0.642887,0.197552,0.001688,0,0.128324,0.000422,0,0,0,0,0.010975,0.001266,0.000422,0.004221,0,0.000422,0,0,0.000422,0,0,0,0.003799,0,0,0.003799,0,0,0.000422,0,0.000844,0,0.000844,0,0,0.000844,Spain
0.002475,0.022277,0,0,0.409653,0.006188,0,0.001238,0.288366,0,0,0,0,0.127475,0.002475,0.001238,0.00495,0.081683,0.007426,0,0.024752,0,0,0.001238,0,0.001238,0,0,0,0,0,0,0,0,0.009901,0.002475,0,0,0.00495,0,Spain
0.023381,0,0,0.030576,0,0.073741,0,0,0.005396,0,0.080935,0.014388,0,0.001799,0,0.005396,0.383094,0,0,0,0,0.017986,0.021583,0,0,0,0,0,0,0,0,0.007194,0,0.005396,0,0.323741,0,0,0.005396,0,Spain
0,0,0,0.04,0,0.010526,0.002105,0,0,0,0,0.004211,0.008421,0.755789,0.008421,0,0,0.027368,0,0,0,0,0,0,0.12,0,0.012632,0,0,0,0,0,0.010526,0,0,0,0,0,0,0,Spain
0.262522,0,0,0.003454,0,0,0.11399,0.602763,0,0,0,0.015544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001727,0,0,0,0,0,0,0,Spain
0,0,0,0,0.005371,0,0.044039,0.900107,0,0,0.001074,0,0,0.004296,0.010741,0.008593,0.011815,0,0,0,0,0.001074,0,0.003222,0,0,0.008593,0,0,0,0,0,0.001074,0,0,0,0,0,0,0,Spain
0.006787,0.040724,0,0,0.076923,0,0.400452,0,0,0.006787,0.002262,0.115385,0,0.011312,0,0.056561,0,0,0,0.006787,0.006787,0,0.020362,0.097285,0,0,0.040724,0,0.004525,0.006787,0,0,0.040724,0,0,0,0.0181,0.029412,0.011312,0,Spain
0.002033,0,0,0,0,0,0.03252,0.067073,0,0,0.004065,0.004065,0,0.653455,0.015244,0.012195,0.013211,0.010163,0.005081,0.003049,0.011179,0,0.011179,0.039634,0,0,0,0.006098,0,0.025407,0,0,0.070122,0,0.005081,0,0.001016,0.007114,0.001016,0,Spain
0.059783,0,0,0,0.01087,0.353261,0.032609,0,0,0,0,0.005435,0,0.01087,0,0.125,0.195652,0.005435,0,0.059783,0,0,0,0,0,0,0.038043,0,0.048913,0,0,0,0,0,0,0,0,0,0.048913,0.005435,Spain
0.008264,0,0,0.001271,0,0.952956,0,0,0,0.005086,0.001907,0,0,0.000636,0,0.009536,0.001271,0.002543,0,0.000636,0.001271,0,0,0,0.000636,0,0.008264,0.000636,0,0,0,0,0.003179,0,0,0.001907,0,0,0,0,Spain
0.026188,0,0,0.034594,0,0.028451,0,0,0.00097,0,0.026188,0.00097,0,0.409958,0.003556,0.04203,0,0.080504,0.002586,0,0.132234,0,0.00291,0,0.015519,0,0.043324,0,0.007436,0,0,0,0.136114,0.004203,0.000647,0,0.000323,0,0,0.001293,Spain
0.002498,0,0,0.009992,0.003331,0.000833,0.002498,0,0.001665,0,0.056619,0.004996,0.000833,0.179017,0.048293,0.066611,0.189842,0.005828,0,0.04413,0.033306,0.014155,0.000833,0.189009,0,0,0.04413,0,0.008326,0.016653,0,0,0.023314,0,0.018318,0.003331,0,0.024979,0.006661,0,Spain
0.029412,0,0,0,0,0,0,0.941176,0.029412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spain
0.799724,0,0,0.029006,0,0.002762,0,0,0,0,0,0,0.005525,0,0,0,0,0.156077,0,0,0,0,0,0,0,0,0,0,0,0,0.005525,0.001381,0,0,0,0,0,0,0,0,Spain
0.011111,0,0,0.024074,0.040741,0.087037,0.081481,0,0.07963,0,0.481481,0,0.053704,0,0,0.033333,0.077778,0,0,0.001852,0,0.001852,0,0,0,0,0.007407,0,0.018519,0,0,0,0,0,0,0,0,0,0,0,Spain
0.002852,0,0.075095,0.002852,0.042776,0.004753,0.008555,0,0.187262,0.004753,0.012357,0,0.000951,0.086502,0,0.021863,0.205323,0.001901,0,0.037072,0.015209,0.000951,0,0.070342,0,0,0.024715,0.029468,0.026616,0.004753,0,0,0.032319,0,0.095057,0,0.000951,0.002852,0,0.001901,Spain
0.011589,0,0,0,0.003311,0.084437,0.114238,0.294702,0,0.003311,0.231788,0.003311,0,0,0,0,0,0.024834,0,0.092715,0,0.023179,0.001656,0,0,0.02649,0.048013,0.036424,0,0,0,0,0,0,0,0,0,0,0,0,Spain
0.025386,0,0.002208,0.018764,0.080574,0,0,0.534216,0.025386,0,0,0,0,0.217439,0.019868,0.018764,0,0,0.005519,0,0.001104,0.002208,0,0.003311,0.003311,0,0.006623,0,0,0,0,0,0.034216,0,0,0,0.001104,0,0,0,Spain
0.045685,0,0,0.030457,0,0.005076,0.020305,0,0,0.002538,0.233503,0.032995,0.038071,0,0,0.13198,0.167513,0,0,0.032995,0,0.119289,0,0,0,0,0,0,0.068528,0.002538,0,0.010152,0,0,0.058376,0,0,0,0,0,Spain
0.000611,0.087939,0.011908,0,0,0.412214,0.003053,0.018626,0.005802,0.000611,0.117252,0.000611,0,0.018931,0.002748,0.079084,0.051603,0.00916,0,0.021374,0.018321,0.011298,0.000305,0.047939,0,0.002137,0.003359,0,0.021069,0.005191,0.014046,0,0.000611,0.004275,0.006718,0.013435,0.001527,0.000916,0.007328,0,Spain
0.011261,0,0,0.006757,0,0,0.004505,0.488739,0,0.009009,0.018018,0.002252,0,0.065315,0.047297,0,0.004505,0,0,0,0.004505,0.072072,0.027027,0.108108,0.006757,0,0.056306,0,0.009009,0.02027,0,0,0.038288,0,0,0,0,0,0,0,Spain
0.003937,0,0,0.005906,0,0.01378,0,0,0,0,0.320866,0,0,0,0,0.033465,0.354331,0.03937,0,0.035433,0,0,0,0,0,0.015748,0.01378,0,0.147638,0.003937,0,0,0,0,0.005906,0,0,0,0.005906,0,Spain
0.004459,0.000557,0,0.054069,0,0.001115,0.016165,0.003344,0,0.394091,0.133779,0,0.000557,0.074136,0.001115,0.149387,0.001115,0,0,0.001115,0.001672,0,0.000557,0,0.002787,0,0.03456,0.048495,0,0,0,0,0.052954,0,0.020067,0,0,0,0.002787,0.001115,Spain
0.000217,0.336443,0.007592,0,0.039479,0.095228,0.010412,0,0.029067,0,0.165076,0,0,0.001302,0.051193,0.026247,0.070716,0.006074,0.001518,0.016703,0.011931,0.005423,0.001085,0.038178,0.000217,0,0.004338,0.014317,0.007592,0.014534,0.009761,0,0.009544,0.006508,0.001302,0.013449,0.001735,0.001302,0.001518,0,Spain
0.49938,0.003717,0,0.158612,0,0,0.026022,0,0,0.033457,0.001239,0,0.001239,0.178439,0.001239,0,0,0,0,0,0,0,0,0,0,0,0.040892,0,0.001239,0,0,0,0,0,0,0,0.001239,0.053284,0,0,Spain
0.001018,0.579194,0.004275,0,0.045399,0.001629,0.006311,0,0.029927,0,0.049471,0,0.077362,0.000611,0.001629,0.000611,0.002239,0.008958,0,0.017305,0.02443,0.006718,0.001832,0.009365,0.002036,0.003257,0.018322,0.066368,0.007533,0.006107,0.007736,0,0.001629,0.001018,0.005904,0.006922,0,0.000407,0.004479,0,Spain
0,0.090817,0,0.006054,0.002018,0,0.733602,0,0.018163,0,0.005045,0.005045,0,0.042381,0.003027,0.003027,0.014127,0.004036,0.008073,0.004036,0,0.018163,0,0.0222,0.004036,0,0,0,0.001009,0.004036,0,0,0.006054,0,0,0.005045,0,0,0,0,Spain
0.000755,0,0,0,0,0.021509,0.052453,0.877736,0,0,0.007547,0.000755,0.00717,0.001887,0,0.012075,0.000377,0,0,0,0,0.015472,0,0,0,0,0.000377,0,0,0,0,0.000377,0.001509,0,0,0,0,0,0,0,Spain
0,0.231824,0,0,0,0.004115,0.002743,0.001372,0,0,0,0.002743,0,0.096022,0.03155,0.104252,0.142661,0,0.056241,0.00823,0.05487,0.016461,0.015089,0,0.010974,0.001372,0.080933,0,0.039781,0,0.042524,0,0,0,0.00823,0.019204,0.005487,0,0.02332,0,Spain
0.065292,0.019473,0.002291,0,0,0.046964,0,0.129439,0.003436,0,0.075601,0,0,0.074456,0.075601,0.08362,0.001145,0.004582,0.02291,0.002291,0.009164,0,0,0.178694,0.009164,0,0.137457,0,0,0,0,0,0.036655,0,0,0,0.0126,0.004582,0.002291,0.002291,Spain
0,0.725192,0.003839,0.001181,0.002215,0.000443,0,0.012109,0.006497,0,0.131571,0,0.003544,0.026432,0.000443,0.011075,0.022445,0.007236,0,0.013142,0,0.012256,0.002953,0,0,0,0,0,0.00192,0.007088,0,0,0.000148,0.007679,0,0,0,0,0.000591,0,Spain
0.027864,0,0.028483,0.001858,0.001858,0.021053,0.219814,0.098452,0.014241,0.002477,0.031579,0,0.004954,0.130031,0.030341,0.026625,0.032817,0.010526,0.001858,0.021672,0.019195,0.0613,0.001238,0.055728,0.004334,0.000619,0.039628,0.028483,0.00743,0.011146,0,0,0.024149,0.001238,0.017957,0,0.009288,0.00743,0.004334,0,Spain
0.019417,0,0,0.014563,0.014563,0,0.004854,0.276699,0.038835,0,0,0.014563,0.014563,0.067961,0,0.18932,0.004854,0.009709,0,0,0,0.135922,0,0,0,0,0.101942,0,0,0.063107,0,0,0,0,0,0,0.004854,0.024272,0,0,Spain
0.005141,0,0,0.046272,0.005141,0.309769,0.001285,0.008997,0,0.017995,0.404884,0.002571,0,0,0,0,0,0,0,0.032134,0,0.012853,0,0,0,0,0.006427,0,0.115681,0.002571,0,0,0.005141,0,0,0,0,0,0.017995,0.005141,Spain
0.001537,0,0,0,0.000769,0.126826,0,0.066872,0,0,0.043044,0.001537,0.000769,0.161414,0.035357,0.023059,0.048424,0.009992,0,0.316679,0.015373,0,0,0.041507,0,0,0.003843,0,0.008455,0.019216,0.006149,0,0.025365,0,0.009224,0.007686,0,0.017679,0.009224,0,Spain
0.010283,0.012853,0.059126,0,0,0.084833,0.03856,0,0.020566,0,0.395887,0.043702,0,0,0,0.07455,0.03856,0.043702,0,0.028278,0.059126,0.015424,0,0.005141,0,0,0.007712,0,0,0,0.005141,0,0.007712,0,0,0.048843,0,0,0,0,Spain
0.031346,0,0.071297,0.003073,0.003688,0.096497,0.029502,0,0.005532,0.014751,0.059619,0.036878,0.001844,0.183774,0.014136,0.210203,0.011063,0.003073,0.009834,0.01598,0.008605,0.006761,0.001844,0.046712,0.004302,0,0.014136,0.014751,0.002459,0.002459,0.019668,0.031961,0.009219,0.001229,0.014751,0.014136,0.001844,0.001229,0.001229,0.000615,Spain
0,0.005686,0,0,0,0,0,0.953696,0.000812,0,0,0,0.005686,0,0,0,0.000812,0.000812,0,0.001625,0.004874,0,0,0,0,0.000812,0.000812,0.001625,0.002437,0,0.017059,0,0,0.001625,0.001625,0,0,0,0,0,Spain
0.269231,0.064103,0,0,0,0,0.012821,0,0,0,0.064103,0.089744,0,0.192308,0.128205,0,0.012821,0,0,0.012821,0.051282,0.012821,0.012821,0,0,0,0,0,0,0,0,0,0.076923,0,0,0,0,0,0,0,Spain
0.00054,0.091743,0.020777,0,0.023745,0.179439,0.008095,0.00027,0.085807,0.00054,0.158662,0,0.001349,0.039396,0.03184,0.089045,0.086077,0.020507,0.002428,0.007285,0.027793,0.008635,0.003508,0.004047,0,0.004317,0.004047,0.023206,0.008635,0.006746,0.00027,0,0.022936,0.010254,0.024825,0,0.00054,0,0.002428,0.00027,Spain
0.006903,0.009862,0,0.026627,0,0,0.001972,0,0,0.000986,0.055227,0,0.000986,0.418146,0.079882,0.04142,0.030572,0.100592,0.008876,0.019724,0.001972,0,0.013807,0.025641,0,0,0.032544,0,0.071006,0.00789,0,0,0.001972,0.001972,0.02071,0,0.013807,0,0.006903,0,Spain
0,0,0,0,0,0.112903,0,0.129032,0,0,0,0.177419,0,0,0,0.33871,0.16129,0.080645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spain
